;Data;Precipitacao;estacao;chirps;persiann
632;25/09/2018;0.4;A009;4.196056843;4.557537079
633;26/09/2018;16;A009;0;0.352391541
634;27/09/2018;0;A009;0;0
635;28/09/2018;0;A009;0;0
636;29/09/2018;4;A009;3.582915068;0.310894102
637;30/09/2018;0;A009;7.165830135;12.5420866
638;01/10/2018;39.6;A009;4.30979538;12.58412361
639;02/10/2018;1;A009;0;2.011171103
640;03/10/2018;1.2;A009;0;1.309903979
641;04/10/2018;0;A009;2.15489769;1.550743103
642;05/10/2018;5.4;A009;4.30979538;13.65346146
643;06/10/2018;0.2;A009;7.889379501;2.806431293
644;07/10/2018;0.4;A009;0;0.272715032
645;08/10/2018;0.2;A009;7.889379501;2.431822777
646;09/10/2018;0.2;A009;0;0
647;10/10/2018;1.4;A009;0;0
648;11/10/2018;1;A009;0;0
649;12/10/2018;0;A009;6.571831703;0.720610619
650;13/10/2018;7.6;A009;0;0
651;14/10/2018;0;A009;13.14366341;12.86555672
652;15/10/2018;0.4;A009;6.571831703;4.683560371
653;16/10/2018;0;A009;29.25645447;15.46111488
654;17/10/2018;6.4;A009;0;0.4266451
655;18/10/2018;0;A009;29.25645447;15.01403904
656;19/10/2018;2;A009;9.752151489;8.630981445
657;20/10/2018;0;A009;9.752151489;12.89416313
658;21/10/2018;6.6;A009;9.124334335;8.750039101
659;22/10/2018;34;A009;4.562167168;2.200518847
660;23/10/2018;0;A009;4.562167168;3.227082729
661;24/10/2018;0;A009;0;0
662;25/10/2018;0;A009;0;0
663;26/10/2018;0;A009;0;0
664;27/10/2018;0;A009;10.26487923;16.61245918
665;28/10/2018;53;A009;15.39731884;16.91078186
666;29/10/2018;0;A009;0;0
667;30/10/2018;4.2;A009;10.26487923;16.47160721
668;31/10/2018;26.8;A009;5.132439613;3.186488628
669;01/11/2018;3.8;A009;16.12807655;33.39297867
670;02/11/2018;0.2;A009;0;9.262480736
671;03/11/2018;5.8;A009;10.75205135;12.08311462
672;04/11/2018;2.6;A009;0;5.289825916
673;05/11/2018;26.6;A009;10.75205135;16.63505936
674;06/11/2018;0;A009;3.540859222;4.625225067
675;07/11/2018;98;A009;10.62257767;21.7349472
676;08/11/2018;10.2;A009;3.540859222;11.18883801
677;09/11/2018;0.2;A009;10.62257767;13.37075329
678;10/11/2018;0.6;A009;3.540859222;17.45861053
679;11/11/2018;36.8;A009;19.69113541;8.683917046
680;12/11/2018;2.2;A009;0;0
681;13/11/2018;31.8;A009;0;0
682;14/11/2018;22.4;A009;0;2.456797838
683;15/11/2018;1.2;A009;19.69113541;22.15675163
684;16/11/2018;0;A009;13.49747562;11.13087177
685;17/11/2018;70.4;A009;0;5.171707153
686;18/11/2018;0;A009;6.748737812;9.456065178
687;19/11/2018;0;A009;0;0
688;20/11/2018;0;A009;0;0
689;21/11/2018;0;A009;0;0
690;22/11/2018;0.2;A009;20.74519157;9.38497448
691;23/11/2018;4.8;A009;0;0.434195876
692;24/11/2018;0.2;A009;6.915063858;7.129051208
693;25/11/2018;0.2;A009;0;0.408311844
694;26/11/2018;48;A009;41.10306931;27.63687897
695;27/11/2018;14.8;A009;8.22061348;10.41523266
696;28/11/2018;5.2;A009;0;0.767407537
697;29/11/2018;0;A009;24.66184044;14.02368736
698;30/11/2018;0.4;A009;16.44122696;20.77395821
699;01/12/2018;50.6;A009;26.61694336;32.09428406
700;02/12/2018;23.4;A009;13.30847168;13.54504681
701;03/12/2018;49.8;A009;13.30847168;16.57989883
702;04/12/2018;11;A009;19.96270752;17.50252342
703;05/12/2018;9.8;A009;19.96270752;23.79578781
704;06/12/2018;26.4;A009;12.67064381;2.000444889
705;07/12/2018;0.8;A009;0;0.932879984
706;08/12/2018;0.4;A009;0;0
707;09/12/2018;21.8;A009;38.01192856;27.00873947
708;10/12/2018;7.4;A009;0;0.734954834
709;11/12/2018;0;A009;0;0.793409467
710;12/12/2018;0;A009;7.118349075;3.064933062
711;13/12/2018;0;A009;0;1.793631792
712;14/12/2018;0;A009;0;1.666467428
713;15/12/2018;0;A009;7.118349075;6.762952805
714;16/12/2018;0;A009;0;0.509340882
715;17/12/2018;0;A009;0;0.410891086
716;18/12/2018;0;A009;0;0
717;19/12/2018;0;A009;0;0.568479061
718;20/12/2018;6.2;A009;2.156687498;13.9853363
719;21/12/2018;0;A009;0.01141256;2.520382643
720;22/12/2018;0;A009;0.033878114;5.155965328
721;23/12/2018;0.2;A009;4.651563644;6.050900459
722;24/12/2018;2.2;A009;6.971397877;5.250312805
723;25/12/2018;0.6;A009;2.968247414;0.355854899
724;26/12/2018;0.4;A009;0;0.395508289
725;27/12/2018;37.2;A009;8.508591652;12.15888977
726;28/12/2018;2.4;A009;8.508591652;13.48898697
727;29/12/2018;0;A009;8.508591652;4.511939526
728;30/12/2018;0.2;A009;4.254295826;9.680211067
729;31/12/2018;0;A009;12.76288795;21.36872864
730;01/01/2019;14.8;A009;14.54043865;7.724291325
731;02/01/2019;6.2;A009;7.270219326;2.009915352
732;03/01/2019;0.4;A009;0;0
733;04/01/2019;0;A009;7.270219326;1.551124811
734;05/01/2019;15.2;A009;0;3.785977364
735;06/01/2019;18.4;A009;0;3.080851555
736;07/01/2019;0.8;A009;0;1.110166073
737;08/01/2019;1.8;A009;3.339341164;8.958770752
738;09/01/2019;0;A009;3.339341164;3.479268074
739;10/01/2019;17.2;A009;13.35736465;16.10861969
740;11/01/2019;0.2;A009;10.75528431;5.249980927
741;12/01/2019;0;A009;10.75528431;6.645712852
742;13/01/2019;1.6;A009;5.377642155;5.135346413
743;14/01/2019;25.8;A009;21.51056862;25.67240143
744;15/01/2019;9.8;A009;5.377642155;11.93288517
745;16/01/2019;20.4;A009;0;1.216648459
746;17/01/2019;0;A009;0;0
747;18/01/2019;0;A009;0;1.855541825
748;19/01/2019;0;A009;11.13766098;13.51814651
749;20/01/2019;24;A009;11.13766098;14.03833008
750;21/01/2019;24;A009;6.185174942;7.376822948
751;22/01/2019;0.4;A009;12.37034988;5.555671692
752;23/01/2019;0;A009;12.37034988;15.17855644
753;24/01/2019;0.6;A009;0;6.243729591
754;25/01/2019;0.2;A009;0;0.369376093
755;26/01/2019;6.4;A009;12.65362549;9.289426804
756;27/01/2019;9.4;A009;6.326812744;3.554416895
757;28/01/2019;0.8;A009;0;3.207203388
758;29/01/2019;0.2;A009;0;1.20085454
759;30/01/2019;0;A009;0;0
760;31/01/2019;0;A009;0;0.729581475
761;01/02/2019;0;A009;11.65291309;14.47035789
762;02/02/2019;8.4;A009;11.65291309;7.953984261
763;03/02/2019;2.4;A009;0;0.892485857
764;04/02/2019;13.6;A009;0;0.880817413
765;05/02/2019;0;A009;5.826456547;12.02686787
766;06/02/2019;7.4;A009;5.126055241;7.373853683
767;07/02/2019;0;A009;10.25211048;8.567325592
768;08/02/2019;0;A009;5.126055241;10.67691803
769;09/02/2019;40.2;A009;20.50422096;31.87487984
770;10/02/2019;12.2;A009;5.126055241;9.755411148
771;11/02/2019;0;A009;0;6.104686737
772;12/02/2019;0.2;A009;0;0
773;13/02/2019;0;A009;0;0.640268087
774;14/02/2019;22.2;A009;31.31632233;11.41771507
775;15/02/2019;42.4;A009;0;0.369799674
776;16/02/2019;0;A009;5.552229881;7.883973598
777;17/02/2019;12.4;A009;11.10445976;8.378536224
778;18/02/2019;17.2;A009;0;2.563465834
779;19/02/2019;0;A009;0;1.504929185
780;20/02/2019;9.2;A009;11.10445976;11.97809792
781;21/02/2019;1.4;A009;0;0.916720271
782;22/02/2019;5.2;A009;9.318717957;14.29712677
783;23/02/2019;11.8;A009;9.318717957;14.77164173
784;24/02/2019;14;A009;9.318717957;16.2188282
785;25/02/2019;4.8;A009;4.659358978;7.892051697
786;26/02/2019;7.8;A009;3.214500904;2.029111147
787;27/02/2019;0.6;A009;12.85800362;26.15435028
788;28/02/2019;32.8;A009;3.214500904;5.290589333
789;01/03/2019;13.8;A009;17.37783432;20.17588615
790;02/03/2019;4.8;A009;5.792611122;13.64745998
791;03/03/2019;9.6;A009;0;17.16955757
792;04/03/2019;8.6;A009;5.792611122;16.28798676
793;05/03/2019;18.8;A009;17.37783432;13.07391357
794;06/03/2019;0.8;A009;13.09638786;12.10373688
795;07/03/2019;15.8;A009;3.274096966;7.696771145
796;08/03/2019;5.2;A009;3.274096966;3.99476552
797;09/03/2019;4;A009;9.822291374;26.58308029
798;10/03/2019;2.6;A009;9.822291374;16.90493774
799;11/03/2019;40.8;A009;0;1.051002026
800;12/03/2019;19.6;A009;6.102262974;6.796041012
801;13/03/2019;12;A009;24.4090519;24.15269089
802;14/03/2019;8.8;A009;0;3.180246353
803;15/03/2019;1.8;A009;6.102262974;4.28393364
804;16/03/2019;31.4;A009;38.13191986;9.947849274
805;17/03/2019;1;A009;0;1.25695169
806;18/03/2019;0.2;A009;12.71063995;6.642476082
807;19/03/2019;0.8;A009;0;3.179647446
808;20/03/2019;9.4;A009;12.71063995;9.199784279
809;21/03/2019;5.4;A009;0;4.384812832
810;22/03/2019;0;A009;15.76930904;3.256878853
811;23/03/2019;0;A009;7.884654522;7.153758049
812;24/03/2019;1.6;A009;15.76930904;13.29153824
813;25/03/2019;35.6;A009;23.65396309;13.02961063
814;26/03/2019;3.2;A009;9.968405724;5.877947807
815;27/03/2019;9.2;A009;9.968405724;9.876605034
816;28/03/2019;0.2;A009;9.968405724;5.148742199
817;29/03/2019;5.2;A009;9.968405724;2.925503254
818;30/03/2019;0;A009;0;0
819;31/03/2019;0.6;A009;0;0.60228312
820;01/04/2019;2.8;A009;6.173788071;10.20209503
821;02/04/2019;0;A009;0;0.367275387
822;03/04/2019;31;A009;6.173788071;23.02629471
823;04/04/2019;4.6;A009;12.34757614;10.04621983
824;05/04/2019;0;A009;0;2.734830141
825;06/04/2019;0.4;A009;12.20088577;9.988351822
826;07/04/2019;0;A009;24.40177155;9.6414814
827;08/04/2019;15.2;A009;0;6.217256546
828;09/04/2019;13.4;A009;0;6.941102982
829;10/04/2019;12;A009;36.60265732;33.83716583
830;11/04/2019;1.2;A009;11.86632347;2.744530439
831;12/04/2019;0;A009;11.86632347;2.899401665
832;13/04/2019;0;A009;23.73264694;12.91384315
833;14/04/2019;41.6;A009;0;0
834;15/04/2019;0.4;A009;11.86632347;0.500069857
835;16/04/2019;0;A009;0;1.280112028
836;17/04/2019;0.8;A009;0;1.04027915
837;18/04/2019;47.6;A009;14.19859791;4.4270401
838;19/04/2019;6.2;A009;14.19859791;16.44744682
839;20/04/2019;0.4;A009;0;10.64463139
840;21/04/2019;2.2;A009;7.803249359;22.46668243
841;22/04/2019;34.8;A009;7.404613018;7.504727364
842;23/04/2019;0.6;A009;4.182209969;4.51333952
843;24/04/2019;0;A009;2.544075727;0
844;25/04/2019;0;A009;0.440700471;0
845;26/04/2019;0;A009;0;0
846;27/04/2019;0;A009;0;0
847;28/04/2019;0;A009;0;0
848;29/04/2019;0;A009;0;0
849;30/04/2019;0;A009;0;0.797770321
850;01/05/2019;10.4;A009;19.68625641;17.57446289
851;02/05/2019;6.6;A009;0;0
852;03/05/2019;1.4;A009;19.68625641;8.418747902
853;04/05/2019;0;A009;0;0.387272835
854;05/05/2019;0;A009;0;0
855;06/05/2019;0;A009;0;0
856;07/05/2019;0;A009;0;0
857;08/05/2019;0;A009;0;0
858;09/05/2019;0;A009;0;0
859;10/05/2019;0;A009;0;0
860;11/05/2019;0;A009;0;0
861;12/05/2019;12.8;A009;0;0
862;13/05/2019;0;A009;0;0
863;14/05/2019;0;A009;0;0
864;15/05/2019;0;A009;5.136932373;15.03022194
865;16/05/2019;23.6;A009;13.9675951;13.4960947
866;17/05/2019;6.8;A009;0;0
867;18/05/2019;1.2;A009;0;0
868;19/05/2019;0;A009;0;0
869;20/05/2019;0;A009;0;0
870;21/05/2019;0;A009;0;0
871;22/05/2019;0;A009;0;0
872;23/05/2019;0;A009;0;0
873;24/05/2019;0;A009;0;0
874;25/05/2019;24.4;A009;0;3.24571538
875;26/05/2019;0;A009;0;6.998399734
876;27/05/2019;0;A009;0;0
877;28/05/2019;0;A009;0;0
878;29/05/2019;0;A009;0;0
879;30/05/2019;0;A009;0;0
880;31/05/2019;0;A009;0;0
881;01/06/2019;0;A009;0;0
882;02/06/2019;0;A009;0;0
883;03/06/2019;0;A009;0;0
884;04/06/2019;1.2;A009;0;0
885;05/06/2019;0;A009;0;0
886;06/06/2019;0;A009;0;0
887;07/06/2019;0;A009;0;0
888;08/06/2019;0;A009;0;3.882943869
889;09/06/2019;0;A009;0;0
890;10/06/2019;0;A009;0;0
891;11/06/2019;0;A009;0.001361534;0
892;12/06/2019;0;A009;1.406348944;0
893;13/06/2019;0;A009;1.37E-05;0
894;14/06/2019;0;A009;0;0
895;15/06/2019;0;A009;0;0
896;16/06/2019;0;A009;0;0
897;17/06/2019;0;A009;0;0
898;18/06/2019;0;A009;0;0
899;19/06/2019;0;A009;0;0
900;20/06/2019;0;A009;0;0
901;21/06/2019;0;A009;0;0
902;22/06/2019;0;A009;0;0
903;23/06/2019;0;A009;0;0
904;24/06/2019;0;A009;0;0
905;25/06/2019;0;A009;0;0
906;26/06/2019;0;A009;0;0
907;27/06/2019;0;A009;0;0
908;28/06/2019;0;A009;0;0
909;29/06/2019;0;A009;0;0
910;30/06/2019;0;A009;0;0
911;01/07/2019;0;A009;0;0
912;02/07/2019;0;A009;0;0
913;03/07/2019;0;A009;0;0
914;04/07/2019;0;A009;0;0
915;05/07/2019;0;A009;0;0
916;06/07/2019;0;A009;0;0
917;07/07/2019;0;A009;0;0
918;08/07/2019;0;A009;0;0
919;09/07/2019;0;A009;0;1.07263267
920;10/07/2019;0;A009;0;0
921;11/07/2019;0;A009;0;0
922;12/07/2019;0;A009;0;0
923;13/07/2019;0;A009;0;0
924;14/07/2019;0;A009;0;0
925;15/07/2019;0;A009;0;0
926;16/07/2019;0;A009;0;0
927;17/07/2019;0;A009;0;0
928;18/07/2019;0;A009;0;0
929;19/07/2019;0;A009;0;0
930;20/07/2019;0;A009;0;0
931;21/07/2019;0;A009;0;0
932;22/07/2019;0;A009;0;0
933;23/07/2019;0;A009;0;0
934;24/07/2019;0;A009;0;0
935;25/07/2019;0;A009;0;0
936;26/07/2019;0;A009;0;0
937;27/07/2019;0;A009;0;0
938;28/07/2019;0;A009;0;0
939;29/07/2019;0;A009;0;0
940;30/07/2019;0;A009;0;0
941;31/07/2019;0;A009;0;0
942;01/08/2019;0;A009;0;0
943;02/08/2019;0;A009;0;0
944;03/08/2019;0;A009;0;0
945;04/08/2019;0;A009;0;0
946;05/08/2019;0;A009;0;0
947;06/08/2019;0;A009;0;0.878587723
948;07/08/2019;0;A009;0;0
949;08/08/2019;0;A009;0;0
950;09/08/2019;0;A009;0;0
951;10/08/2019;0;A009;0;0
952;11/08/2019;0;A009;0;0
953;12/08/2019;0;A009;0;0
954;13/08/2019;0;A009;0;0
955;14/08/2019;0;A009;0;0
956;15/08/2019;0;A009;0;0
957;16/08/2019;0;A009;0;0
958;17/08/2019;0;A009;0;0
959;18/08/2019;0;A009;0;0
960;19/08/2019;0;A009;0;0
961;20/08/2019;0;A009;0;0
962;21/08/2019;0;A009;0;0
963;22/08/2019;0;A009;0;0
964;23/08/2019;0;A009;0;0
965;24/08/2019;0;A009;0;0
966;25/08/2019;0;A009;0;2.089524984
967;26/08/2019;0;A009;0;0
968;27/08/2019;0;A009;0;0
969;28/08/2019;0;A009;0;0
970;29/08/2019;0;A009;0;0
971;30/08/2019;0;A009;0;0
972;31/08/2019;0;A009;0;0
973;01/09/2019;0;A009;0;0
974;02/09/2019;0;A009;0;0
975;03/09/2019;0;A009;0;0
976;04/09/2019;0;A009;0;0
977;05/09/2019;0;A009;0;0
978;06/09/2019;0;A009;0;0
979;07/09/2019;0;A009;0;0
980;08/09/2019;0;A009;0;0
981;09/09/2019;0;A009;0;0
982;10/09/2019;0;A009;0;0
983;11/09/2019;0;A009;0;0
984;12/09/2019;0;A009;0;0
985;13/09/2019;0;A009;0;0
986;14/09/2019;0;A009;0;0
987;15/09/2019;0;A009;0;0
988;16/09/2019;0;A009;0;0
989;17/09/2019;0;A009;0;0
990;18/09/2019;0;A009;0;0
991;19/09/2019;0;A009;0;0
992;20/09/2019;0;A009;0;0
993;21/09/2019;0;A009;0;0
994;22/09/2019;0;A009;0;0
995;23/09/2019;0;A009;0;0
996;24/09/2019;0;A009;0;0
997;25/09/2019;0;A009;0;0
998;26/09/2019;0;A009;0;0
999;27/09/2019;0;A009;0;0.954779506
1000;28/09/2019;0;A009;13.21872234;5.472098351
1001;29/09/2019;0.2;A009;26.43744469;19.06945801
1002;30/09/2019;6.6;A009;0;2.375466347
1003;01/10/2019;3.2;A009;6.733206272;11.06025696
1004;02/10/2019;0;A009;3.366603136;6.966254711
1005;03/10/2019;0;A009;0;0.509412408
1006;04/10/2019;0;A009;6.733206272;3.481023788
1007;05/10/2019;9.2;A009;3.366603136;4.860808372
1008;06/10/2019;2;A009;0;0.313268751
1009;07/10/2019;0;A009;0;0.30672282
1010;08/10/2019;0;A009;9.972276688;9.938099861
1011;09/10/2019;20.8;A009;9.972276688;9.024945259
1012;10/10/2019;1.8;A009;0;0.932325125
1013;11/10/2019;0.2;A009;0;0
1014;12/10/2019;0.2;A009;0;0
1015;13/10/2019;0;A009;0;0
1016;14/10/2019;0;A009;0;0
1017;15/10/2019;1.8;A009;7.23625803;12.67382526
1018;16/10/2019;0.4;A009;24.26530266;21.15662766
1019;17/10/2019;32;A009;0;1.143430948
1020;18/10/2019;2;A009;0;0
1021;19/10/2019;0;A009;6.066325665;1.916550159
1022;20/10/2019;0;A009;6.066325665;7.300330639
1023;21/10/2019;0;A009;22.59713745;16.93942451
1024;22/10/2019;12.8;A009;11.29856873;9.400633812
1025;23/10/2019;0;A009;5.649284363;5.273902416
1026;24/10/2019;0.2;A009;5.649284363;0.685450673
1027;25/10/2019;0;A009;0;0
1028;26/10/2019;0;A009;3.931810617;10.60601616
1029;27/10/2019;0;A009;3.931810617;3.812994957
1030;28/10/2019;1.8;A009;7.863621235;4.472963333
1031;29/10/2019;2.8;A009;0;4.339005947
1032;30/10/2019;3;A009;0;3.309427261
1033;31/10/2019;0;A009;0;1.142495751
1034;01/11/2019;0;A009;0;0.863306165
1035;02/11/2019;3.6;A009;13.71905041;9.37256813
1036;03/11/2019;6.2;A009;6.859525204;5.729625702
1037;04/11/2019;1.4;A009;0;0
1038;05/11/2019;0;A009;13.71905041;14.84511852
1039;06/11/2019;1.2;A009;0;2.014587164
1040;07/11/2019;0;A009;0;2.268161297
1041;08/11/2019;0;A009;35.99842453;7.261371613
1042;09/11/2019;0.6;A009;0;1.509498358
1043;10/11/2019;0;A009;0;0
1044;11/11/2019;0;A009;0;0.661847472
1045;12/11/2019;0.8;A009;0.384410143;1.029746532
1046;13/11/2019;0;A009;2.048069715;4.941094398
1047;14/11/2019;0;A009;8.781381607;6.453064442
1048;15/11/2019;28.8;A009;2.797704458;0.698101819
1049;16/11/2019;0;A009;4.143811226;12.44697571
1050;17/11/2019;8.2;A009;16.5752449;26.54434776
1051;18/11/2019;1;A009;4.143811226;1.688092232
1052;19/11/2019;9.6;A009;0;3.676930904
1053;20/11/2019;5.8;A009;8.287622452;9.744174957
1054;21/11/2019;0.6;A009;8.840341568;8.345499039
1055;22/11/2019;0;A009;13.2605114;8.982010841
1056;23/11/2019;0;A009;8.840341568;7.038077831
1057;24/11/2019;0;A009;4.420170784;6.073629856
1058;25/11/2019;0;A009;0;4.849634171
1059;26/11/2019;9.8;A009;22.78526115;11.10803795
1060;27/11/2019;23;A009;0;1.950112224
1061;28/11/2019;3.6;A009;34.17789078;12.03190422
1062;29/11/2019;0.2;A009;11.39263058;4.031646252
1063;30/11/2019;3.2;A009;11.39263058;5.100324631
1064;01/12/2019;0;A009;10.97725964;7.163307667
1065;02/12/2019;0.2;A009;0;0.920907319
1066;03/12/2019;0;A009;0;0
1067;04/12/2019;30.4;A009;21.95451927;34.42156219
1068;05/12/2019;8.8;A009;5.488629818;1.298310399
1069;06/12/2019;0;A009;0;0
1070;07/12/2019;0;A009;0;0.753172517
1071;08/12/2019;0.2;A009;5.227489948;16.57469749
1072;09/12/2019;40.4;A009;2.613744974;5.744369984
1073;10/12/2019;47;A009;0;0.666309893
1074;11/12/2019;1;A009;0;0.8533777
1075;12/12/2019;13.4;A009;0;1.671628952
1076;13/12/2019;;A009;5.434514999;6.857790947
1077;14/12/2019;1.2;A009;5.434514999;2.252982616
1078;15/12/2019;0.2;A009;5.434514999;8.36195755
1079;16/12/2019;0;A009;0;0
1080;17/12/2019;0.2;A009;2.537981272;9.294029236
1081;18/12/2019;37.2;A009;0;0
1082;19/12/2019;0;A009;2.537981272;4.677239418
1083;20/12/2019;;A009;2.537981272;16.6174469
1084;21/12/2019;13.2;A009;1.67853725;4.515223026
1085;22/12/2019;2;A009;1.67853725;13.93804836
1086;23/12/2019;2;A009;0;4.38043642
1087;24/12/2019;0;A009;1.67853725;9.026361465
1088;25/12/2019;;A009;5.035611629;27.93137169
1089;26/12/2019;15.8;A009;5.104168892;7.22756958
1090;27/12/2019;0;A009;2.552084446;1.993211389
1091;28/12/2019;0;A009;2.552084446;11.87240505
1092;29/12/2019;0;A009;7.656253815;12.56349373
1093;30/12/2019;2.4;A009;7.656253815;8.388370514
1094;31/12/2019;0.4;A009;2.552084446;8.781021118
1095;01/01/2020;0;A009;6.531976223;9.234425545
1096;02/01/2020;2.2;A009;6.531976223;14.11948013
1097;03/01/2020;13.8;A009;6.531976223;7.994389057
1098;04/01/2020;6.6;A009;13.06395245;5.091469288
1099;05/01/2020;;A009;0;3.045793056
1100;06/01/2020;2.8;A009;19.51945114;22.86405182
1101;07/01/2020;;A009;0;1.38175571
1102;08/01/2020;1.4;A009;13.01296806;26.23102188
1103;09/01/2020;6.8;A009;13.01296806;21.25547028
1104;10/01/2020;50.4;A009;6.506484032;4.771061897
1105;11/01/2020;;A009;6.665485859;5.786968231
1106;12/01/2020;14;A009;6.665485859;11.17381287
1107;13/01/2020;2.4;A009;0;0
1108;14/01/2020;2.6;A009;13.33097172;11.81116104
1109;15/01/2020;0;A009;6.665485859;9.532496452
1110;16/01/2020;;A009;0;0
1111;17/01/2020;1;A009;10.75734234;7.297734261
1112;18/01/2020;8.6;A009;0;6.388886452
1113;19/01/2020;0;A009;16.13601303;23.71359444
1114;20/01/2020;;A009;0;2.063776016
1115;21/01/2020;3.4;A009;0;0.476759613
1116;22/01/2020;0;A009;27.73379707;14.24348259
1117;23/01/2020;66.6;A009;22.18703842;15.27594852
1118;24/01/2020;;A009;33.28055573;34.53965378
1119;25/01/2020;4.2;A009;5.546759605;9.0449543
1120;26/01/2020;9.8;A009;16.88869858;9.959962845
1121;27/01/2020;59.4;A009;42.22175217;22.8147583
1122;28/01/2020;25.2;A009;0;1.364040852
1123;29/01/2020;0;A009;8.444349289;12.3684063
1124;30/01/2020;6;A009;8.444349289;4.727160454
1125;31/01/2020;6.6;A009;0;1.121039867
1126;01/02/2020;0.4;A009;0;7.61274004
1127;02/02/2020;0;A009;7.595456123;4.389204025
1128;03/02/2020;;A009;7.595456123;11.24703503
1129;04/02/2020;46;A009;7.595456123;6.271296501
1130;05/02/2020;0.2;A009;15.19091225;10.21569633
1131;06/02/2020;10;A009;0;1.699655533
1132;07/02/2020;5.2;A009;17.04479408;7.919513702
1133;08/02/2020;;A009;34.08958817;11.84948254
1134;09/02/2020;6.2;A009;17.04479408;5.162985802
1135;10/02/2020;0;A009;0;3.935148716
1136;11/02/2020;0;A009;0;0.51326412
1137;12/02/2020;6.6;A009;20.60489845;10.60869312
1138;13/02/2020;;A009;0;1.524620295
1139;14/02/2020;10.8;A009;0;0.510303736
1140;15/02/2020;0;A009;6.868299484;12.63214588
1141;16/02/2020;;A009;0;1.516849279
1142;17/02/2020;24.2;A009;41.61048889;12.33166313
1143;18/02/2020;0.6;A009;13.87016296;10.59500122
1144;19/02/2020;25;A009;0;12.86823845
1145;20/02/2020;4.6;A009;0;7.865116596
1146;21/02/2020;;A009;0;6.099221706
1147;22/02/2020;2.2;A009;0;7.313736916
1148;23/02/2020;0.2;A009;33.35433197;20.30483246
1149;24/02/2020;;A009;0;0
1150;25/02/2020;3.6;A009;33.35433197;22.97736168
1151;26/02/2020;10;A009;5.237897396;18.8405323
1152;27/02/2020;;A009;0;0
1153;28/02/2020;0.2;A009;7.856846809;32.90885162
1154;29/02/2020;17.2;A009;2.618948698;19.18653297
1155;01/03/2020;;A009;11.85754967;10.34970093
1156;02/03/2020;1.8;A009;35.57264709;18.0680542
1157;03/03/2020;;A009;23.71509933;11.85468769
1158;04/03/2020;15.6;A009;0;8.016199112
1159;05/03/2020;;A009;0;5.609139442
1160;06/03/2020;9.6;A009;16.02959061;7.88747263
1161;07/03/2020;1.4;A009;0;0.61473614
1162;08/03/2020;0;A009;0;6.78442812
1163;09/03/2020;0.2;A009;8.014795303;10.38286781
1164;10/03/2020;3.6;A009;8.014795303;12.70618916
1165;11/03/2020;7.8;A009;3.23311758;11.94827652
1166;12/03/2020;1.8;A009;6.466235161;9.641374588
1167;13/03/2020;4.6;A009;3.23311758;1.460655212
1168;14/03/2020;1;A009;6.466235161;12.07963181
1169;15/03/2020;8;A009;12.93247032;13.4187851
1170;16/03/2020;0.6;A009;6.487473011;4.544844627
1171;17/03/2020;4.6;A009;0;0.850516319
1172;18/03/2020;3.8;A009;3.243736506;7.298021793
1173;19/03/2020;8.6;A009;6.487473011;15.82485962
1174;20/03/2020;20.2;A009;0;4.607893944
1175;21/03/2020;1;A009;0;0.468933374
1176;22/03/2020;6.8;A009;0;1.580187082
1177;23/03/2020;0;A009;21.50187683;5.783839703
1178;24/03/2020;0.2;A009;32.25281525;23.03946877
1179;25/03/2020;35.4;A009;10.75093842;7.015610695
1180;26/03/2020;0.2;A009;16.5231514;13.86900043
1181;27/03/2020;25.2;A009;8.261575699;8.453607559
1182;28/03/2020;1.2;A009;0;0.390449435
1183;29/03/2020;0;A009;0;0.840336442
1184;30/03/2020;0;A009;0;0
1185;31/03/2020;;A009;16.5231514;10.05908012
1186;01/04/2020;0;A009;0;0.55550909
1187;02/04/2020;4;A009;4.565402031;10.14901352
1188;03/04/2020;0.2;A009;0;1.769968748
1189;04/04/2020;0;A009;0;0
1190;05/04/2020;0;A009;0;0
1191;06/04/2020;0;A009;3.569111824;0
1192;07/04/2020;0;A009;3.569111824;13.61933708
1193;08/04/2020;0;A009;0;4.101317406
1194;09/04/2020;0;A009;7.138223648;2.291649818
1195;10/04/2020;2.2;A009;3.569111824;9.446450233
1196;11/04/2020;0;A009;0;1.573988914
1197;12/04/2020;65.6;A009;8.726401329;18.10283089
1198;13/04/2020;0;A009;8.726401329;7.739665031
1199;14/04/2020;28.4;A009;26.17920303;11.22788239
1200;15/04/2020;4.6;A009;17.45280266;6.478516102
1201;16/04/2020;5.2;A009;0;4.608181477
1202;17/04/2020;10.6;A009;20.90698051;18.84089851
1203;18/04/2020;45.2;A009;27.87597275;23.21731758
1204;19/04/2020;15.6;A009;13.93798637;7.300177574
1205;20/04/2020;39;A009;13.93798637;14.61349583
1206;21/04/2020;26.4;A009;16.37273216;29.72015381
1207;22/04/2020;4.8;A009;0;0.43892768
1208;23/04/2020;46.6;A009;8.186366081;7.767621517
1209;24/04/2020;1.8;A009;16.37273216;10.77805042
1210;25/04/2020;22.2;A009;0;0
1211;26/04/2020;0.6;A009;0;0
1212;27/04/2020;0;A009;0;0
1213;28/04/2020;0;A009;0;0
1214;29/04/2020;0;A009;0;0
1215;30/04/2020;0;A009;0;0
1216;01/05/2020;0;A009;0;0
1217;02/05/2020;0;A009;0;0
1218;03/05/2020;0;A009;0;0
1219;04/05/2020;0;A009;0;0
